,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLRE,XLB,XLC
2021-01-04,0.08464188436575334,0.07502260203020555,0.05583902423852227,0.11187404793091435,0.08595276130875487,0.10016925838771132,0.12260853377492976,0.08876728967238957,0.0843699743706528,0.08859214172583688,0.10216248219432925
2021-01-05,0.08466620391634817,0.07506713992075115,0.055881272168524274,0.11199734074982219,0.08585353022151024,0.10024657025844562,0.12260530805069543,0.08864149927499383,0.08417472181258548,0.08871507200256333,0.10215134162376013
2021-01-06,0.08468202701052943,0.075083230884526,0.05574946865593432,0.11201921236902714,0.08585163122945562,0.10025649874869055,0.1226398778833941,0.08866518683658613,0.08419678322840551,0.08861073233154886,0.10224535082190234
2021-01-07,0.08470503006888284,0.07485476089488464,0.05575092881330168,0.11206985385263561,0.08582213581040593,0.10035752082994685,0.122855621650685,0.0886047175546849,0.08433361106757335,0.0882780985003429,0.10236772095665624
2021-01-08,0.08460418116353922,0.07486313266312596,0.05577751183466801,0.11205483972275528,0.08586017607859743,0.10026894467333212,0.12291618519168424,0.08859694280852491,0.08437948464503513,0.08831180541982074,0.10236679579891712
2021-01-11,0.08463536364822863,0.07488058559828448,0.055791125239543445,0.11206899470066169,0.08587458922228816,0.10013182175545964,0.1229529451809845,0.08859803769183161,0.08436157867071785,0.08831654607970342,0.10238841221229662
2021-01-12,0.08465331808575804,0.07492315870387882,0.055797159246988505,0.11210997726638416,0.0859285645208552,0.10002522157239199,0.12294666211865321,0.08861442882173036,0.08435258360747615,0.08836390845485155,0.10228501760103197
2021-01-13,0.08469909053204869,0.07493329275024957,0.0557199558635952,0.11207128213030607,0.08594411340078517,0.0999706562126853,0.12300028796762329,0.08864128739591196,0.08441443452266992,0.08838972894113759,0.10221587028298731
2021-01-14,0.08471771446996883,0.07494812294103162,0.05572715920088388,0.1121074939830719,0.08593827076966763,0.0999898319127243,0.12302235333859492,0.08854936865138509,0.08438676534950747,0.08837680039927755,0.10223611898388689
2021-01-15,0.08469281299747915,0.07495191674885177,0.055664210574654475,0.11213993409781003,0.08593749864857636,0.0999723408793481,0.12303668916708775,0.08860409426340907,0.08439073405335455,0.08838224913419983,0.10222751943522898
2021-01-19,0.08471969590610927,0.07493481364861024,0.05557018151491688,0.11217936639824098,0.085936808030205,0.0999916787351389,0.12306357393488497,0.08861127203887763,0.08437362155867832,0.08834431970612432,0.10227466852821365
2021-01-20,0.08471046866687465,0.07495163355984139,0.05555263470613804,0.11217514414974919,0.08595337504812098,0.10000737433285915,0.12307540710441212,0.08864117615866371,0.08438227806050991,0.08836551882733984,0.1021849893854911
2021-01-21,0.08467470453558124,0.07500657216368632,0.05560619312215577,0.11222833334713984,0.08603127491299252,0.0999439882874374,0.12315592280071337,0.08870917801971863,0.08434998390634345,0.08845821887189967,0.10183563003233191
2021-01-22,0.08466114688657031,0.07500422878039391,0.05554288826107437,0.11223762297185537,0.08604149292612308,0.09996307798701948,0.12317447026273845,0.08872291476090531,0.08438267073336198,0.08841327840019264,0.10185620802976496
2021-01-25,0.08465288503315689,0.07499194938284366,0.05553917302545359,0.11224307831776217,0.08605822169263865,0.09994876975412936,0.12316264491935633,0.0887414197777013,0.0844004373064593,0.08840005398870429,0.10186136680179456
2021-01-26,0.08463501585252824,0.0749989412003978,0.0555316399784738,0.11238561571886244,0.08603661661077729,0.10002784701766718,0.12310663825519386,0.08861022261060784,0.0843654163993484,0.08839305223304948,0.10190899412309365
2021-01-27,0.0847612880755232,0.07499498854568075,0.05552747128246627,0.11236121944092796,0.08607211482136219,0.10009125259662653,0.12299688650198166,0.08854011362975923,0.084301960861839,0.08843811063132762,0.10191459361250552
2021-01-28,0.08494329284064478,0.07504409264072073,0.05565521329505242,0.11205808168881141,0.08618294899598317,0.09991943305733958,0.12306523212848468,0.08854772430224064,0.08447053030314212,0.08840967617845606,0.10170377456912434
2021-01-29,0.08496944985947859,0.0750081511703851,0.055668556523974524,0.11198550035247326,0.08616100565030022,0.09995169806951965,0.12311736481104289,0.08853570040837694,0.08450281924403923,0.08836317472459686,0.10173657918581265
2021-02-01,0.08491786464067186,0.07504919961004965,0.05565954543992464,0.1121006484720102,0.08612804525849294,0.09981124246210055,0.12301522825778863,0.08865506502529959,0.08457268225962179,0.0883562319426173,0.10173424663142287
2021-02-02,0.08495494379839443,0.07506386548197745,0.055697967196046715,0.11230133434726984,0.08621204591325607,0.09951548828902249,0.1230623953684668,0.08861243073434023,0.08445833576565115,0.08843863170803783,0.10168256139753697
2021-02-03,0.0849817180038161,0.07499632106880157,0.05571790136658059,0.11237845946627506,0.08612583014966366,0.09940045025788159,0.12307089931278517,0.08862527814189575,0.08448256699851876,0.08854072451816064,0.1016798507156212
2021-02-04,0.0850902487891075,0.07496956479498677,0.055559783371588616,0.11245699540616506,0.08617382243425821,0.09945020116682933,0.12303482050455061,0.08860686493698564,0.08447938154168899,0.0885775537379093,0.10160076331592978
2021-02-05,0.08501497903241349,0.0749314976010582,0.055636033300254344,0.11262235844342589,0.08619038287455287,0.09938951736030283,0.12300672718962219,0.08856699592560152,0.08444606334796578,0.08863592588314374,0.10155951904165907
2021-02-08,0.0850419670239907,0.07494429102990982,0.0556456328972837,0.11264012952874,0.08619864221327597,0.09938208440165955,0.12296355609615493,0.0885727803389088,0.08446178231541818,0.08857393680238732,0.10157519735227097
2021-02-09,0.08505469350339218,0.07492327951296839,0.05552720588963641,0.11269011602725768,0.08620246042356439,0.0993939709713106,0.12296331014322937,0.08856519367075384,0.08446684059549205,0.08863269734436911,0.10158023191802609
2021-02-10,0.08508259057999797,0.07491662332396314,0.05551531989773537,0.11269145567276033,0.08619938496889552,0.09940617001738164,0.12296166513222323,0.08855960346331054,0.08448639301036862,0.08860330452022581,0.10157748941313799
2021-02-11,0.08508733886982799,0.07491966373286604,0.055498376796771824,0.11270992280782298,0.08620278146821736,0.09937542535222026,0.12297413284096484,0.08856000361574887,0.08451306818348174,0.08860954172515897,0.10154974460691912
